"symbol","Margin Mode","Position Side","Entry Price","Avg. Close Pirce","Max Open Interest","Closed Vol.","Closing PNL","Opened","Closed","Status"
"BUSDT","Cross","Short","0.55961400","0.54691000","44673.00000000","44673.00000000","567.52377993","2025-07-23 08:50:15.945","2025-07-23 14:34:22.193","Closed"
"MOODENGUSDT","Cross","Short","0.22679200","0.21928000","110258.00000000","110258.00000000","828.23921993","2025-07-23 08:50:07.521","2025-07-23 14:12:03.117","Closed"
"PENGUUSDT","Cross","Short","0.04399800","0.04227800","909152.00000000","909152.00000000","1563.84622210","2025-07-23 08:49:45.025","2025-07-23 14:15:14.908","Closed"
"PUMPUSDT","Cross","Short","0.00378000","0.00377700","13227513.00000000","13227513.00000000","39.68253900","2025-07-23 08:49:35.250","2025-07-23 14:16:04.610","Closed"
"PIPPINUSDT","Cross","Long","0.02791200","0.02131200","1022244.00000000","1022244.00000000","-6746.51576020","2025-07-23 05:17:39.780","2025-07-23 08:10:00.342","Closed"
"ETHUSDT","Cross","Long","3746.66430800","3673.28000000","100.00000000","100.00000000","-7338.43079987","2025-07-23 02:07:48.949","2025-07-23 08:07:54.047","Closed"
"SYNUSDT","Cross","Long","0.19126000","0.18530000","156739.00000000","156739.00000000","-934.22859996","2025-07-23 01:25:29.571","2025-07-23 02:02:57.175","Closed"
"ETHUSDT","Cross","Long","3729.09000000","3733.02221700","100.00000000","100.00000000","393.22165994","2025-07-23 01:20:43.631","2025-07-23 01:22:37.017","Closed"
"DIAUSDT","Cross","Long","1.05841984","1.06327200","28440.00000000","28440.00000000","138.00409974","2025-07-22 15:55:32.582","2025-07-23 02:05:25.859","Closed"
"EPICUSDT","Cross","Long","2.44269821","2.16324300","21915.70000000","21915.70000000","-6124.45452904","2025-07-22 13:58:18.996","2025-07-23 00:35:05.059","Closed"
"AVAXUSDT","Cross","Long","25.38729670","24.75600000","91.00000000","91.00000000","-57.44799999","2025-07-22 11:27:21.027","2025-07-23 12:42:22.712","Closed"
"DIAUSDT","Cross","Long","1.05713000","1.01756100","29323.00000000","29323.00000000","-1160.26969921","2025-07-22 07:13:58.251","2025-07-22 08:17:52.076","Closed"
"WIFUSDT","Cross","Long","1.30820000","1.26640000","64.30000000","64.30000000","-2.68774000","2025-07-22 01:49:58.434","2025-07-22 02:59:30.823","Closed"
"PNUTUSDT","Cross","Long","0.33306000","0.32719900","252.00000000","252.00000000","-1.47699000","2025-07-22 01:49:41.633","2025-07-22 02:59:33.977","Closed"
"XTZUSDT","Cross","Long","0.97600000","0.97200000","4767.10000000","4767.10000000","-19.06840000","2025-07-22 01:38:11.259","2025-07-22 03:27:10.941","Closed"
"PUMPUSDT","Cross","Short","0.00403700","0.00389900","21438.00000000","21438.00000000","2.95844400","2025-07-22 00:58:01.603","2025-07-23 14:47:51.534","Closed"
"ETHUSDT","Cross","Long","3720.96500000","3690.47402000","200.00000000","200.00000000","-6098.19604028","2025-07-22 00:32:49.437","2025-07-22 19:47:13.824","Closed"
"PUMPUSDT","Cross","Short","0.00435200","0.00374500","22977941.00000000","22977941.00000000","13947.88807100","2025-07-21 15:45:05.343","2025-07-22 05:05:25.367","Closed"
"ETHUSDT","Cross","Long","3852.00000000","3839.87000000","100.00000000","100.00000000","-1213.00000000","2025-07-21 14:47:48.413","2025-07-21 15:02:29.828","Closed"
"ENAUSDT","Cross","Long","0.54427600","0.56090000","183722.00000000","183722.00000000","3054.22099988","2025-07-21 14:00:13.293","2025-07-21 14:09:31.562","Closed"
"ENAUSDT","Cross","Long","0.52075400","0.52700000","384024.00000000","384024.00000000","2398.47009993","2025-07-21 13:44:53.556","2025-07-21 13:53:01.776","Closed"
"ETHUSDT","Cross","Long","3805.44000000","3809.49000000","100.00000000","100.00000000","405.00000000","2025-07-21 13:39:27.229","2025-07-21 13:42:40.118","Closed"
"ENAUSDT","Cross","Long","0.53811400","0.53542100","132390.00000000","132390.00000000","-356.55749962","2025-07-21 13:27:34.217","2025-07-21 13:30:22.960","Closed"
"ANIMEUSDT","Cross","Long","0.02551800","0.02482000","1958480.00000000","1958480.00000000","-1366.68539978","2025-07-21 11:46:45.813","2025-07-21 11:53:42.715","Closed"
"CFXUSDT","Cross","Short","0.21033000","0.22264000","142633.00000000","142633.00000000","-1755.83517000","2025-07-21 09:44:54.280","2025-07-21 11:04:39.058","Closed"
"TAUSDT","Cross","Short","0.16746900","0.13908200","179211.00000000","179211.00000000","5087.21109944","2025-07-21 07:46:37.831","2025-07-21 09:32:59.177","Closed"
"PENGUUSDT","Cross","Short","0.03713800","0.03838400","1346329.00000000","1346329.00000000","-1677.15419500","2025-07-21 07:22:13.336","2025-07-21 08:32:58.273","Closed"
"CKBUSDT","Cross","Short","0.00629100","0.00620900","4768717.00000000","4768717.00000000","391.70687105","2025-07-21 05:56:21.863","2025-07-21 07:17:20.176","Closed"
"DOGEUSDT","Cross","Long","0.27371195","0.26200200","308.00000000","308.00000000","-3.60651999","2025-07-21 02:13:09.043","2025-07-22 14:04:17.248","Closed"
"EPICUSDT","Cross","Long","2.69172269","2.54778100","40112.10000000","40112.10000000","-5773.81090696","2025-07-20 21:28:21.328","2025-07-21 15:07:51.253","Closed"
"EPICUSDT","Cross","Long","2.38350000","2.41283900","13110.90000000","13110.90000000","384.66080000","2025-07-20 13:13:04.252","2025-07-20 14:38:41.402","Closed"
"ETHUSDT","Cross","Long","3713.11584527","3624.52934100","0.32800000","0.34900000","-30.91668999","2025-07-20 12:07:54.638","2025-07-23 16:33:32.797","Closed"
"BNBUSDT","Cross","Long","764.43763889","802.14722200","0.49000000","0.72000000","27.15090000","2025-07-20 12:03:56.455","2025-07-28 12:33:06.486","Closed"
"BNBUSDT","Cross","Long","764.43763889","776.44583300","0.49000000","0.48000000","6.56235073","2025-07-20 12:03:56.455",,"Partially Closed"
"XTZUSDT","Cross","Long","1.19192600","1.14400000","127704.50000000","127704.50000000","-6120.39349993","2025-07-20 11:09:56.843","2025-07-20 15:20:02.162","Closed"
"LDOUSDT","Cross","Long","1.21290000","1.18003600","4122.00000000","4122.00000000","-135.46670000","2025-07-20 10:58:39.945","2025-07-20 14:36:37.141","Closed"
"XRPUSDT","Cross","Long","3.51366900","3.49498900","40365.70000000","40365.70000000","-754.00808971","2025-07-20 09:01:29.085","2025-07-20 09:22:00.417","Closed"
"PENDLEUSDT","Cross","Long","4.66880000","4.61519600","1070.00000000","1070.00000000","-57.35640000","2025-07-20 08:51:37.045","2025-07-20 14:36:37.141","Closed"
"ONDOUSDT","Cross","Long","1.05601500","1.06219500","4731.20000000","4731.20000000","29.24085993","2025-07-20 08:51:22.617","2025-07-20 14:36:37.141","Closed"
"MORPHOUSDT","Cross","Long","2.15880000","2.13658700","2316.10000000","2316.10000000","-51.44779000","2025-07-20 08:51:17.992","2025-07-20 14:36:37.141","Closed"
"ENAUSDT","Cross","Long","0.47431600","0.47890000","10537.00000000","10537.00000000","48.29769999","2025-07-20 08:50:58.729","2025-07-20 14:36:37.141","Closed"
"LINKUSDT","Cross","Long","19.07500000","19.40594800","262.09000000","262.09000000","86.73829000","2025-07-20 08:50:45.421","2025-07-20 14:36:37.141","Closed"
"UNIUSDT","Cross","Long","10.59845900","10.58101700","471.00000000","471.00000000","-8.21499990","2025-07-20 08:50:37.617","2025-07-20 14:36:37.141","Closed"
"CRVUSDT","Cross","Long","1.02000000","0.99900000","4901.90000000","4901.90000000","-102.93990000","2025-07-20 08:50:36.850","2025-07-20 10:57:08.528","Closed"
"UNIUSDT","Cross","Long","10.60100000","10.60825400","5000.00000000","5000.00000000","36.27099979","2025-07-20 08:49:52.383","2025-07-20 08:50:19.004","Closed"
"CFXUSDT","Cross","Short","0.15240700","0.22656100","1147699.00000000","1147699.00000000","-85105.96105874","2025-07-20 06:38:20.818","2025-07-20 16:54:11.289","Closed"
"ETHUSDT","Cross","Long","3683.00000000","3750.86000000","100.00000000","100.00000000","6786.00000000","2025-07-20 03:40:19.686","2025-07-20 13:10:39.535","Closed"
"LOKAUSDT","Cross","Long","0.10455900","0.10272000","95757.00000000","95757.00000000","-176.01830921","2025-07-20 01:21:57.681","2025-07-20 08:49:33.954","Closed"
"HBARUSDT","Cross","Long","0.26888936","0.26869000","703.00000000","703.00000000","-0.14014999","2025-07-19 16:54:22.251","2025-07-22 00:55:35.932","Closed"
"LOKAUSDT","Cross","Long","0.12108000","0.10280900","82590.00000000","82590.00000000","-1508.98888000","2025-07-19 01:04:06.533","2025-07-20 08:49:27.668","Closed"
"CUSDT","Cross","Short","0.38875000","0.33144000","80385.00000000","80385.00000000","4606.86435000","2025-07-18 21:02:34.440","2025-07-19 00:17:48.983","Closed"
"CUSDT","Cross","Short","0.41930400","0.42585000","368080.00000000","368080.00000000","-2409.36690983","2025-07-18 16:30:50.435","2025-07-18 16:34:25.286","Closed"
"CUSDT","Cross","Long","0.43958900","0.42917600","341218.00000000","341218.00000000","-3553.18882815","2025-07-18 16:26:09.093","2025-07-18 16:30:07.610","Closed"
"APTUSDT","Cross","Short","5.40570000","4.85030000","16.40000000","16.40000000","9.10856000","2025-07-18 15:14:09.887","2025-07-24 00:53:27.898","Closed"
"VIRTUALUSDT","Cross","Short","1.79770000","1.87300000","49.70000000","49.70000000","-3.74241000","2025-07-18 15:09:51.840","2025-07-20 16:19:21.247","Closed"
"KAITOUSDT","Cross","Short","1.66440000","1.69738200","53.70000000","53.70000000","-1.77114000","2025-07-18 15:08:11.079","2025-07-20 16:37:08.800","Closed"
"PENGUUSDT","Cross","Short","0.02966100","0.03034700","3023.00000000","1511.00000000","-1.03654600","2025-07-18 15:07:14.340",,"Partially Closed"
"PENGUUSDT","Cross","Short","0.02966100","0.03153700","3023.00000000","3023.00000000","-5.67233800","2025-07-18 15:07:14.340","2025-07-19 11:01:23.319","Closed"
"CUSDT","Cross","Short","0.44153700","0.45348700","357505.00000000","357505.00000000","-4272.34967902","2025-07-18 14:25:19.309","2025-07-18 16:22:52.766","Closed"
"CUSDT","Cross","Long","0.53409500","0.45246700","228734.00000000","228734.00000000","-18671.09052896","2025-07-18 14:00:15.421","2025-07-18 14:24:45.882","Closed"
"CUSDT","Cross","Short","0.48353500","0.49184400","247725.00000000","247725.00000000","-2058.43219967","2025-07-18 12:21:28.422","2025-07-18 13:52:56.533","Closed"
"XRPUSDT","Cross","Long","3.45371973","3.37898900","119.10000000","167.30000000","-12.50239998","2025-07-18 11:35:36.050","2025-07-23 17:06:23.865","Closed"
"XRPUSDT","Cross","Long","3.48171910","3.44606100","119.10000000","111.20000000","-4.31220797","2025-07-18 11:35:36.050",,"Partially Closed"
"XRPUSDT","Cross","Long","3.49049144","3.41360100","119.10000000","79.00000000","-6.07436341","2025-07-18 11:35:36.050",,"Partially Closed"
"XRPUSDT","Cross","Long","3.49049100","3.38360000","119.10000000","39.10000000","-4.17945513","2025-07-18 11:35:36.050",,"Partially Closed"
"XRPUSDT","Cross","Long","3.48171910","3.41360100","119.10000000","79.00000000","-6.07436341","2025-07-18 11:35:36.050",,"Partially Closed"
"CUSDT","Cross","Long","0.25870400","0.36494300","427626.00000000","585242.00000000","62175.37460787","2025-07-18 07:49:22.313","2025-07-18 11:31:54.436","Closed"
"ENAUSDT","Cross","Long","0.39730000","0.40383700","50339.00000000","50339.00000000","329.04200000","2025-07-18 04:45:02.475","2025-07-18 07:48:20.328","Closed"
"PENDLEUSDT","Cross","Long","4.33460000","4.48208600","4614.00000000","4614.00000000","680.49850000","2025-07-18 04:44:55.264","2025-07-18 07:48:20.328","Closed"
"MORPHOUSDT","Cross","Long","2.23141900","2.19879700","9948.20000000","9948.20000000","-324.52096952","2025-07-18 04:44:14.722","2025-07-18 07:48:20.328","Closed"
"ONDOUSDT","Cross","Long","1.06550000","1.06459900","18770.50000000","18770.50000000","-16.91812983","2025-07-18 04:44:06.405","2025-07-18 07:48:20.328","Closed"
"LDOUSDT","Cross","Long","1.11250000","1.13670900","35955.00000000","35955.00000000","870.43120000","2025-07-18 04:44:02.147","2025-07-18 07:48:20.328","Closed"
"LINKUSDT","Cross","Long","18.85425800","18.67704300","2121.34000000","2121.34000000","-375.93481982","2025-07-18 04:43:48.673","2025-07-18 07:48:20.328","Closed"
"UNIUSDT","Cross","Long","10.25900000","10.68161500","3899.00000000","3899.00000000","1647.77700000","2025-07-18 04:43:44.837","2025-07-18 07:48:20.328","Closed"
"BTCUSDT","Cross","Short","120207.46923100","117787.80000000","0.01300000","0.01300000","31.45569999","2025-07-18 01:20:11.024","2025-07-18 15:18:19.701","Closed"
"ETHUSDT","Cross","Long","3582.82555600","3541.55000000","0.16200000","0.16200000","-6.68664000","2025-07-18 01:19:55.042","2025-07-18 15:18:17.625","Closed"
"ETHUSDT","Cross","Long","3501.00000000","3573.08571300","100.00000000","100.00000000","7208.57130000","2025-07-18 00:43:39.165","2025-07-18 01:14:55.943","Closed"
"XLMUSDT","Cross","Long","0.50985000","0.49764800","140154.00000000","140154.00000000","-1710.20691000","2025-07-18 00:23:06.904","2025-07-18 04:42:19.619","Closed"
"XLMUSDT","Cross","Long","0.47088500","0.47093500","129518.00000000","129518.00000000","6.44161978","2025-07-17 08:36:24.822","2025-07-17 11:31:25.436","Closed"
"UNIUSDT","Cross","Long","8.91700000","10.26600000","560.00000000","560.00000000","755.44000000","2025-07-17 07:08:08.029","2025-07-18 14:40:11.538","Closed"
"ENAUSDT","Cross","Long","0.36990000","0.39030000","5406.00000000","5406.00000000","110.28240000","2025-07-17 07:07:52.763","2025-07-18 14:40:11.538","Closed"
"ONDOUSDT","Cross","Long","0.95720000","1.02827800","2089.40000000","2089.40000000","148.51003000","2025-07-17 07:07:43.985","2025-07-18 14:40:11.538","Closed"
"MORPHOUSDT","Cross","Long","2.09499041","2.05465100","954.60000000","954.60000000","-38.50806994","2025-07-17 07:07:21.633","2025-07-18 14:40:11.538","Closed"
"PENDLEUSDT","Cross","Long","4.19809013","4.46014900","476.00000000","476.00000000","124.73989992","2025-07-17 07:07:11.057","2025-07-18 14:40:11.538","Closed"
"AAVEUSDT","Cross","Long","322.49000000","320.90000000","6.20000000","6.20000000","-9.85800000","2025-07-17 07:07:03.290","2025-07-18 14:40:11.538","Closed"
"LINKUSDT","Cross","Long","16.86399578","18.09876100","296.26000000","296.26000000","365.81146996","2025-07-17 07:06:55.104","2025-07-18 14:40:11.538","Closed"
"XLMUSDT","Cross","Long","0.44468000","0.48933400","457.00000000","457.00000000","20.40709000","2025-07-17 01:49:08.308","2025-07-18 11:32:33.665","Closed"
"AVAAIUSDT","Cross","Long","0.05332883","0.04731000","28697.00000000","28697.00000000","-172.72247998","2025-07-16 23:08:23.049","2025-07-18 08:49:20.338","Closed"
"ETHUSDT","Cross","Long","3324.81193314","3399.18000000","0.68800000","0.68800000","51.16522999","2025-07-16 15:00:28.031","2025-07-17 16:42:52.923","Closed"
"SEIUSDT","Cross","Long","0.35890114","0.34762000","55718.00000000","55718.00000000","-628.55579993","2025-07-16 09:25:17.097","2025-07-17 03:28:06.066","Closed"
"MOODENGUSDT","Cross","Long","0.19801998","0.20696900","151499.00000000","151499.00000000","1355.74289939","2025-07-16 09:24:45.367","2025-07-17 03:19:01.157","Closed"
"SEIUSDT","Cross","Long","0.36989310","0.35321500","406.00000000","406.00000000","-6.77149999","2025-07-16 08:41:48.031","2025-07-18 20:28:55.281","Closed"
"SEIUSDT","Cross","Long","0.36989310","0.36210000","406.00000000","211.00000000","-1.64434482","2025-07-16 08:41:48.031",,"Partially Closed"
"SEIUSDT","Cross","Long","0.36989300","0.36210000","406.00000000","211.00000000","-1.64434482","2025-07-16 08:41:48.031",,"Partially Closed"
"SPXUSDT","Cross","Long","1.60227700","1.77641900","64551.00000000","32275.00000000","5620.44423819","2025-07-16 00:42:25.784",,"Partially Closed"
"SPXUSDT","Cross","Long","1.60227671","1.77864200","64551.00000000","64551.00000000","11384.54569872","2025-07-16 00:42:25.784","2025-07-17 03:28:00.569","Closed"
"MOODENGUSDT","Cross","Long","0.20021162","0.20688200","499758.00000000","499758.00000000","3333.36791905","2025-07-16 00:31:34.163","2025-07-17 03:24:33.326","Closed"
"GALAUSDT","Cross","Short","0.01726638","0.01913000","38291.00000000","19145.00000000","-35.67897318","2025-07-15 15:12:59.067",,"Partially Closed"
"GALAUSDT","Cross","Short","0.01726638","0.01980000","38291.00000000","38291.00000000","-97.01560998","2025-07-15 15:12:59.067","2025-07-20 16:38:53.258","Closed"
"SPXUSDT","Cross","Long","1.77909246","1.68301800","340.00000000","300.00000000","-25.37683175","2025-07-15 14:52:30.217",,"Partially Closed"
"SPXUSDT","Cross","Long","1.77909246","1.73398400","340.00000000","398.00000000","-17.95329999","2025-07-15 14:52:30.217","2025-07-22 00:55:39.714","Closed"
"SPXUSDT","Cross","Long","1.54040000","1.82001300","68.00000000","32.00000000","8.94760000","2025-07-15 14:52:30.217",,"Partially Closed"
"SPXUSDT","Cross","Long","1.77292500","1.68301800","340.00000000","300.00000000","-25.37683175","2025-07-15 14:52:30.217",,"Partially Closed"
"SPXUSDT","Cross","Long","1.76443896","1.82001300","312.00000000","32.00000000","8.94760000","2025-07-15 14:52:30.217",,"Partially Closed"
"SPXUSDT","Cross","Long","1.77285860","1.68301800","340.00000000","300.00000000","-25.37683175","2025-07-15 14:52:30.217",,"Partially Closed"
"XLMUSDT","Cross","Long","0.47823000","0.45396000","239.00000000","239.00000000","-5.80053000","2025-07-14 05:50:50.844","2025-07-14 11:24:49.303","Closed"
"CFXUSDT","Cross","Long","0.10620000","0.09871000","188323.00000000","188323.00000000","-1410.53927000","2025-07-14 04:58:12.951","2025-07-15 03:33:34.803","Closed"
"MOODENGUSDT","Cross","Long","0.21192890","0.18276000","94370.00000000","94370.00000000","-2752.63794986","2025-07-14 04:57:29.468","2025-07-15 03:33:34.719","Closed"
"UNIUSDT","Cross","Long","9.24200000","8.75500000","2164.00000000","2164.00000000","-1053.86800000","2025-07-14 04:56:46.314","2025-07-15 03:33:19.978","Closed"
"SPXUSDT","Cross","Long","1.62908387","1.43680000","30691.00000000","30691.00000000","-5901.38419991","2025-07-14 04:55:24.637","2025-07-15 03:34:57.698","Closed"
"MOODENGUSDT","Cross","Long","0.20902768","0.18243000","479021.00000000","479021.00000000","-12740.84873004","2025-07-14 04:54:42.526","2025-07-15 03:34:56.103","Closed"
"PUMPUSDT","Cross","Short","0.00628846","0.00573000","16687716.00000000","16687716.00000000","9324.07184641","2025-07-13 04:08:22.665","2025-07-14 04:50:44.545","Closed"
"KNCUSDT","Cross","Long","0.60585203","0.54660000","62695.00000000","62695.00000000","-3714.80589993","2025-07-12 21:20:43.824","2025-07-13 04:06:11.953","Closed"
"KNCUSDT","Cross","Long","0.60143200","0.54113900","33249.00000000","33249.00000000","-2004.66459957","2025-07-12 15:58:59.298","2025-07-12 16:46:22.292","Closed"
"ETHUSDT","Cross","Long","2934.00000000","2933.23000000","17.83000000","17.83000000","-13.72910000","2025-07-12 13:09:03.043","2025-07-12 14:38:32.597","Closed"
"PUMPUSDT","Cross","Long","0.00578800","0.00559000","23030219.00000000","23030219.00000000","-4572.37471065","2025-07-12 10:53:32.202","2025-07-12 15:05:01.647","Closed"
"SPXUSDT","Cross","Short","1.58955200","1.51518300","12583.00000000","12583.00000000","935.78979967","2025-07-12 10:29:17.809","2025-07-12 13:02:24.645","Closed"
"FARTCOINUSDT","Cross","Short","1.24664900","1.19560000","16043.60000000","16043.60000000","819.01627995","2025-07-12 10:29:06.802","2025-07-12 13:02:23.607","Closed"
"PUMPUSDT","Cross","Short","0.00536900","0.00570600","18606835.00000000","18606835.00000000","-6265.29965400","2025-07-12 10:26:59.706","2025-07-12 10:53:09.243","Closed"
"MLNUSDT","Cross","Long","11.06197100","8.23828400","1849.79000000","1849.79000000","-5223.22813930","2025-07-12 07:04:12.250","2025-07-12 10:21:31.290","Closed"
"AIOTUSDT","Cross","Long","0.21759300","0.21562400","50303.00000000","50303.00000000","-99.02473973","2025-07-12 06:27:27.713","2025-07-12 06:57:25.530","Closed"
"OMNIUSDT","Cross","Short","3.67120882","2.98130700","27240.58000000","27240.58000000","18793.32560900","2025-07-11 15:19:38.259","2025-07-12 08:35:18.042","Closed"
"XLMUSDT","Cross","Long","0.35596200","0.36126800","98320.00000000","98320.00000000","521.66957938","2025-07-11 15:09:16.461","2025-07-11 15:20:24.033","Closed"
"XLMUSDT","Cross","Long","0.34828063","0.46934900","1596.00000000","1596.00000000","193.22441998","2025-07-11 14:23:06.730","2025-07-14 00:23:15.321","Closed"
"XLMUSDT","Cross","Long","0.34828063","0.39272900","1596.00000000","340.00000000","15.11248483","2025-07-11 14:23:06.730",,"Partially Closed"
"1000000BOBUSDT","Cross","Long","0.07866000","0.07877000","444952.00000000","444952.00000000","48.94472000","2025-07-11 10:41:27.439","2025-07-11 11:58:32.377","Closed"
"NEIROETHUSDT","Cross","Long","0.13937300","0.12037000","881751.00000000","881751.00000000","-16756.07872984","2025-07-11 09:28:09.347","2025-07-11 16:07:41.379","Closed"
"OMNIUSDT","Cross","Short","3.94998200","4.59236600","12661.43000000","12661.43000000","-8133.49391928","2025-07-11 09:09:56.731","2025-07-11 10:14:30.064","Closed"
"AINUSDT","Cross","Long","0.15042700","0.15775200","199216.00000000","199216.00000000","1459.31699930","2025-07-11 05:43:02.491","2025-07-11 05:43:45.879","Closed"
"SAGAUSDT","Cross","Long","0.33314400","0.31110100","150060.00000000","150060.00000000","-3307.69017992","2025-07-11 05:38:58.235","2025-07-11 07:14:23.481","Closed"
"ALTUSDT","Cross","Long","0.04148000","0.04770600","1205400.00000000","1205400.00000000","7504.95561000","2025-07-11 05:27:03.306","2025-07-11 05:33:44.548","Closed"
"OMNIUSDT","Cross","Long","5.16899200","5.01500000","9659.96000000","9659.96000000","-1487.55441996","2025-07-11 05:00:08.552","2025-07-11 05:11:38.430","Closed"
"CFXUSDT","Cross","Long","0.09316000","0.09258000","322026.00000000","322026.00000000","-186.77508000","2025-07-11 02:24:43.306","2025-07-11 07:06:33.945","Closed"
"CFXUSDT","Cross","Long","0.09386500","0.09582000","1065357.00000000","1065357.00000000","2083.09333991","2025-07-11 02:21:08.635","2025-07-11 05:07:03.634","Closed"
"AINUSDT","Cross","Long","0.18019100","0.19736800","191695.00000000","191695.00000000","3292.65090896","2025-07-11 00:22:39.510","2025-07-11 01:35:07.845","Closed"
"VICUSDT","Cross","Long","0.48913400","0.49000000","61012.00000000","61012.00000000","52.85269999","2025-07-11 00:11:39.226","2025-07-11 04:54:01.453","Closed"
"VICUSDT","Cross","Long","0.45102900","0.43760000","204820.00000000","204820.00000000","-2750.60319999","2025-07-11 00:06:15.035","2025-07-11 12:32:54.688","Closed"
"1000000BOBUSDT","Cross","Long","0.08010000","0.07867000","387380.00000000","387380.00000000","-553.96691002","2025-07-11 00:05:15.575","2025-07-11 10:39:47.067","Closed"
"1000000BOBUSDT","Cross","Long","0.07971802","0.08159000","376317.00000000","376317.00000000","704.45638000","2025-07-10 23:58:16.233","2025-07-11 02:21:46.375","Closed"
"HYPERUSDT","Cross","Long","0.56347112","0.61870500","155309.00000000","155309.00000000","8578.30759963","2025-07-10 21:37:15.691","2025-07-11 04:52:09.611","Closed"
"ETHUSDT","Cross","Long","2802.08000000","2953.88000000","34.06000000","34.06000000","5170.30800000","2025-07-10 16:42:27.580","2025-07-10 23:57:33.695","Closed"
"XRPUSDT","Cross","Long","2.76212908","3.29532900","105.40000000","109.70000000","58.49198000","2025-07-09 12:15:36.767","2025-07-18 01:27:36.138","Closed"
"XRPUSDT","Cross","Long","2.76212908","2.76290000","105.40000000","4.30000000","1.60314750","2025-07-09 12:15:36.767",,"Partially Closed"
"XRPUSDT","Cross","Long","2.76212908","3.00642900","105.40000000","57.00000000","14.72503875","2025-07-09 12:15:36.767",,"Partially Closed"
"XRPUSDT","Cross","Long","2.39007500","2.76290000","33.60000000","4.30000000","1.60314750","2025-07-09 12:15:36.767",,"Partially Closed"
"ETHUSDT","Cross","Long","2609.00000000","2781.83000000","22.61300000","22.61300000","3908.20479000","2025-07-09 09:03:43.842","2025-07-10 13:57:49.003","Closed"
"VICUSDT","Cross","Long","0.36050000","0.29460000","69348.00000000","69348.00000000","-4570.03320000","2025-07-09 03:48:16.557","2025-07-09 08:48:27.489","Closed"
"MAGICUSDT","Cross","Long","0.16808300","0.16894300","148456.00000000","148456.00000000","127.59136977","2025-07-09 01:06:28.041","2025-07-09 02:21:27.379","Closed"
"FISUSDT","Cross","Short","0.11380100","0.11514000","219683.00000000","219683.00000000","-294.20128990","2025-07-09 01:01:01.590","2025-07-09 05:36:12.797","Closed"
"VICUSDT","Cross","Long","0.32585447","0.29400000","198821.00000000","198821.00000000","-6333.33670004","2025-07-08 21:10:52.619","2025-07-09 08:48:12.345","Closed"
"MAGICUSDT","Cross","Long","0.16670000","0.16910000","5980.80000000","5980.80000000","14.35392000","2025-07-08 21:09:35.895","2025-07-09 02:21:19.136","Closed"
"DOTUSDT","Cross","Short","3.67558698","3.78861300","153.80000000","93.40000000","-38.44907575","2025-07-08 14:31:06.736",,"Partially Closed"
"DOTUSDT","Cross","Short","3.67558698","4.13128500","153.80000000","247.20000000","-112.64859996","2025-07-08 14:31:06.736","2025-07-18 01:17:54.757","Closed"
"DOTUSDT","Cross","Short","3.37695315","3.65000000","123.80000000","61.90000000","-16.90159999","2025-07-08 14:31:06.736",,"Partially Closed"
"DOTUSDT","Cross","Short","3.67558698","4.01070100","153.80000000","165.60000000","-70.29346513","2025-07-08 14:31:06.736",,"Partially Closed"
"DOTUSDT","Cross","Short","3.37695315","3.78861300","123.80000000","93.40000000","-38.44907575","2025-07-08 14:31:06.736",,"Partially Closed"
"FISUSDT","Cross","Long","0.14346000","0.14194500","174264.00000000","174264.00000000","-263.96621000","2025-07-08 09:32:17.772","2025-07-08 10:07:22.736","Closed"
"1000000BOBUSDT","Cross","Long","0.08447900","0.08415000","295928.00000000","295928.00000000","-97.42600988","2025-07-08 09:30:50.220","2025-07-08 14:00:00.496","Closed"
"VICUSDT","Cross","Short","0.31768200","0.30100000","94488.00000000","94488.00000000","1576.26949982","2025-07-08 05:36:58.185","2025-07-08 10:32:27.111","Closed"
"1000000BOBUSDT","Cross","Long","0.08600654","0.07760000","815765.00000000","815765.00000000","-6857.76079960","2025-07-08 04:51:42.153","2025-07-09 08:48:15.222","Closed"
"SAHARAUSDT","Cross","Short","0.07602015","0.07632000","328860.00000000","328860.00000000","-98.60749981","2025-07-08 01:05:35.986","2025-07-09 05:46:08.529","Closed"
"HUSDT","Cross","Short","0.06550900","0.06179600","384615.00000000","384615.00000000","1428.22999962","2025-07-08 01:05:16.197","2025-07-08 10:32:09.317","Closed"
"HUSDT","Cross","Short","0.06642000","0.06480000","1505.00000000","1505.00000000","2.43810000","2025-07-08 00:28:19.287","2025-07-08 01:09:39.663","Closed"
"VICUSDT","Cross","Long","0.35058494","0.32395200","231042.00000000","231042.00000000","-6153.33499964","2025-07-07 15:09:48.711","2025-07-08 04:52:55.199","Closed"
"MOODENGUSDT","Cross","Long","0.19302720","0.18790000","48763.00000000","48763.00000000","-250.01638998","2025-07-06 21:17:43.407","2025-07-07 04:46:55.167","Closed"
"SAHARAUSDT","Cross","Short","0.08163294","0.07671300","361336.00000000","361336.00000000","1777.75801928","2025-07-06 16:28:58.544","2025-07-08 04:35:14.578","Closed"
"HUSDT","Cross","Long","0.08210600","0.07882800","376391.00000000","376391.00000000","-1233.96876959","2025-07-06 15:36:32.998","2025-07-06 15:59:35.079","Closed"
"HUSDT","Cross","Short","0.08019116","0.07724000","753488.00000000","753488.00000000","2223.66161976","2025-07-05 22:19:14.204","2025-07-06 14:42:07.003","Closed"
